T,Cv_cumul_N=1,chi_cumul_N=1,Cv_cumul_N=2,chi_cumul_N=2,Cv_cumul_N=3,chi_cumul_N=3,Cv_cumul_N=4,chi_cumul_N=4,Cv_cumul_N=5,chi_cumul_N=5,Cv_cumul_N=6,chi_cumul_N=6,Cv_cumul_N=7,chi_cumul_N=7
5.794983277591973,0.0,0.0022618184336584534,0.00012183608798281364,0.003920779988176826,0.0002504144336424056,0.005116779785645139,0.00035889054838704937,0.005950073865743635,0.0004442784622450898,0.006540643367189051,0.0005094397491715073,0.006942842926657363,0.0005583915309829782,0.0072204348867805105
5.82809364548495,0.0,0.002248968667508322,0.00012040458622630985,0.003898964114434092,0.00024749784335904217,0.00508863892633619,0.0003547308822759599,0.005917577783706741,0.000439144417471019,0.0065050889531903175,0.0005035640970742086,0.006905221510919793,0.0005519597359668194,0.0071813874039469705
5.861204013377926,0.0,0.0022362640798858787,0.00011899810978869394,0.0038773893758097663,0.00024463176886497183,0.005060805363298603,0.00035064288901651207,0.00588543400394882,0.0004340985540205764,0.006469918139703625,0.0004977891549923679,0.006868004689526862,0.0005456380283210326,0.007142759003147838
5.894314381270903,0.0,0.0022237022242396743,0.00011761607997989355,0.0038560518013183304,0.00024181505343753168,0.005033274099467002,0.00034662493641948115,0.005853636840146448,0.00042913887051605027,0.006435124766012022,0.0004921126422299144,0.006831185985909636,0.00053942391872528,0.007104542989625988
5.92742474916388,0.0,0.0022112807086836325,0.00011625793470631928,0.0038349475065774146,0.00023904657318718974,0.005006040245336773,0.0003426754383573807,0.005822180727432306,0.0004242634218596627,0.006400702802312921,0.00048653234207578894,0.006794759060665594,0.000533314987586174,0.007066732810117992
5.960535117056856,0.0,0.0021989971944787355,0.00011492312790409099,0.003814072691462828,0.0002363252359483711,0.0049790990160910225,0.00033879285321781886,0.005791060219176772,0.00041947031735088366,0.006366646346267408,0.0004810460996687606,0.0067587177079554694,0.0005273088827144366,0.007029322049145135
5.993645484949833,0.0,0.0021868493945650363,0.00011361112899467381,0.003793423637839268,0.00023364998021364446,0.0049524457288189815,0.00033497568241693497,0.005760269983871086,0.00041475771887659353,0.006332949619657838,0.0004756518199446622,0.006723055852012737,0.0005214033170914834,0.006992304425420011
6.026755852842809,0.0,0.0021748350721420653,0.00011232142236191977,0.0037729967073638895,0.00023101977410935017,0.004926075799822454,0.0003312224689702731,0.005729804802108372,0.0004101238391708994,0.006299606965149844,0.0004703474656624177,0.006687767543761756,0.0005155960667216338,0.006955673788364946
6.059866220735786,0.0,0.002162952039295768,0.00011105350684955763,0.003752788339359993,0.00022843361441083834,0.0048999847420070795,0.00032753179611857275,0.005699659563658962,0.0004055669401415682,0.006266612843154902,0.00046513105550544706,0.0066528469575406176,0.0005098849685661769,0.006919424114737713
6.092976588628763,0.0,0.002151198155670217,0.00010980689527822738,0.003732795048758273,0.00022589052559558552,0.00487416816235532,0.0003239022860060902,0.005669829264636592,0.00040108533126018137,0.006233961828789884,0.00046000066225517606,0.006618288387924922,0.0005042679185557467,0.006883549505361217
